idDip,urlPerf,fullName,apellido,nombre,estado,bloque,provincia,afirmativos,negativos,abstenciones,ausencias,presidencias
A50875,https://votaciones.hcdn.gob.ar/diputado/206,"MARTÍNEZ, Oscar Anselmo",MARTÍNEZ, Oscar Anselmo,-,Movimiento Solidario Popular,Tierra del Fuego,252,98,5,136,-
A50755,https://votaciones.hcdn.gob.ar/diputado/268,"MARTINEZ, Oscar Ariel",MARTINEZ, Oscar Ariel,-,Frente Renovador,Santa Fe,205,40,7,157,-
A50945,https://votaciones.hcdn.gob.ar/diputado/534,"MARTÍNEZ, Silvia Alejandra",MARTÍNEZ, Silvia Alejandra,-,Unión Cívica Radical,Jujuy,363,96,6,55,-
A1474,https://votaciones.hcdn.gob.ar/diputado/950,"MARTINEZ, Silvia Virginia",MARTINEZ, Silvia Virginia,-,Peronista Federal,Buenos Aires,279,83,11,121,-
A4805,https://votaciones.hcdn.gob.ar/diputado/576,"MARTÍNEZ, Soledad",MARTÍNEZ, Soledad,-,Unión PRO,Buenos Aires,436,178,15,187,-
A50815,https://votaciones.hcdn.gob.ar/diputado/363,"MARTÍNEZ CAMPOS, Gustavo José",MARTÍNEZ CAMPOS, Gustavo José,-,Justicialista,Chaco,245,19,3,224,-
A4498,https://votaciones.hcdn.gob.ar/diputado/953,"MARTINEZ GARBINO, Emilio Raúl",MARTINEZ GARBINO, Emilio Raúl,-,Concertación Entrerriana,Entre Ríos,287,101,17,624,-
A85,https://votaciones.hcdn.gob.ar/diputado/954,"MARTINEZ LLANO, José Rodolfo",MARTINEZ LLANO, José Rodolfo,-,Justicialista,Corrientes,9,22,2,132,-
A4671,https://votaciones.hcdn.gob.ar/diputado/161,"MARTINEZ ODDONE, Heriberto Agustín",MARTINEZ ODDONE, Heriberto Agustín,-,Unión Cívica Radical,Córdoba,128,82,18,138,-
A4288,https://votaciones.hcdn.gob.ar/diputado/955,"MARTINEZ RAYMONDA, Rafael",MARTINEZ RAYMONDA, Rafael,-,Demócrata Progresista,C.A.B.A.,99,61,15,38,-
A50933,https://votaciones.hcdn.gob.ar/diputado/406,"MARTÍNEZ VILLADA, Leonor María",MARTÍNEZ VILLADA, Leonor María,En actividad,Coalición Cívica,Córdoba,362,117,10,58,-
G352,https://votaciones.hcdn.gob.ar/diputado/1539,"MARTINEZ ZUCCARDI, Manuel A.",MARTINEZ ZUCCARDI, Manuel A.,-,FREPASO,Tucumán,30,31,-,39,-
A4371,https://votaciones.hcdn.gob.ar/diputado/956,"MARTINI, Hugo",MARTINI, Hugo,-,Propuesta Republicana,C.A.B.A.,211,111,38,338,-
G306,https://votaciones.hcdn.gob.ar/diputado/1493,"MARTUCCI, Cesar",MARTUCCI, Cesar,-,Unión Cívica Radical,Buenos Aires,11,-,1,11,-
A50925,https://votaciones.hcdn.gob.ar/diputado/580,"MASIN, María Lucila",MASIN, María Lucila,En actividad,Frente de Todos,Chaco,276,178,10,83,-
A50797,https://votaciones.hcdn.gob.ar/diputado/297,"MASSA, Sergio Tomás",MASSA, Sergio Tomás,En actividad,Frente de Todos,Buenos Aires,194,20,3,274,27
A4515,https://votaciones.hcdn.gob.ar/diputado/957,"MASSEI, Oscar Ermelindo",MASSEI, Oscar Ermelindo,-,Frente para la Victoria - PJ,Neuquén,638,58,10,36,-
A50975,https://votaciones.hcdn.gob.ar/diputado/575,"MASSETANI, Vanesa Laura",MASSETANI, Vanesa Laura,En actividad,Frente de Todos,Santa Fe,439,35,19,54,-
A50994,https://votaciones.hcdn.gob.ar/diputado/254,"MASSO, Federico Augusto",MASSO, Federico Augusto,-,Libres del Sur,Tucumán,212,64,9,22,-
A50934,https://votaciones.hcdn.gob.ar/diputado/336,"MASSOT, Nicolás María",MASSOT, Nicolás María,-,PRO,Córdoba,360,100,8,52,-
A4004,https://votaciones.hcdn.gob.ar/diputado/958,"MASTROGIACOMO, Miguel Angel",MASTROGIACOMO, Miguel Angel,-,Unión Cívica Radical,Buenos Aires,49,16,4,34,-
G272,https://votaciones.hcdn.gob.ar/diputado/1456,"MATHOV, Enrique José",MATHOV, Enrique José,-,Unión Cívica Radical,Capital Federal,40,53,1,70,-
A51064,https://votaciones.hcdn.gob.ar/diputado/1641,"MATZEN, Lorena",MATZEN, Lorena,En actividad,Unión Cívica Radical,Rio Negro,145,53,1,41,-
A3047,https://votaciones.hcdn.gob.ar/diputado/959,"MATZKIN, Jorge Rubén",MATZKIN, Jorge Rubén,-,Justicialista,La Pampa,136,49,5,88,-
G331,https://votaciones.hcdn.gob.ar/diputado/1518,"MAURETTE, Fernando Wenceslao",MAURETTE, Fernando Wenceslao,-,Justicialista,Capital Federal,64,24,-,12,-
A3524,https://votaciones.hcdn.gob.ar/diputado/960,"MAYANS, María Susana",MAYANS, María Susana,-,Justicialista,Jujuy,37,44,-,36,-
A50812,https://votaciones.hcdn.gob.ar/diputado/405,"MAZURE, Liliana Amalia",MAZURE, Liliana Amalia,-,Frente para la Victoria - PJ,C.A.B.A.,255,112,2,122,-
A4796,https://votaciones.hcdn.gob.ar/diputado/419,"MAZZARELLA, Susana del Valle",MAZZARELLA, Susana del Valle,-,Frente Cívico - Córdoba,Córdoba,117,77,7,124,-
A4026,https://votaciones.hcdn.gob.ar/diputado/961,"MAZZEI, Hector Santiago",MAZZEI, Hector Santiago,-,Alianza,Buenos Aires,4,1,1,1,-
A51113,https://votaciones.hcdn.gob.ar/diputado/1687,"MEDINA, Gladys",MEDINA, Gladys,En actividad,Frente de Todos,Tucumán,138,11,3,88,-
A51071,https://votaciones.hcdn.gob.ar/diputado/1646,"MEDINA, Martín Nicolás",MEDINA, Martín Nicolás,En actividad,PRO,Buenos Aires,117,61,-,62,-
A4372,https://votaciones.hcdn.gob.ar/diputado/962,"MEDIZA, Heriberto Eloy",MEDIZA, Heriberto Eloy,-,Frente para la Victoria - PJ,La Pampa,516,35,8,139,-
A1849,https://votaciones.hcdn.gob.ar/diputado/963,"MELILLO, Fernando Cesar",MELILLO, Fernando Cesar,-,Frente Grande,C.A.B.A.,45,46,12,15,-
G332,https://votaciones.hcdn.gob.ar/diputado/1519,"MELOGNO, Elsa",MELOGNO, Elsa,-,Justicialista,Chubut,66,22,-,12,-
A4165,https://votaciones.hcdn.gob.ar/diputado/964,"MENDEZ de FERREYRA, Araceli Estela",MENDEZ de FERREYRA, Araceli Estela,-,Frente para la Victoria - PJ,Corrientes,616,66,20,77,-
A1208,https://votaciones.hcdn.gob.ar/diputado/965,"MENDEZ de MEDINA LAREU, Catalina",MENDEZ de MEDINA LAREU, Catalina,-,Frente Partido Nuevo,Corrientes,37,40,4,36,-
G195,https://votaciones.hcdn.gob.ar/diputado/1379,"MENDOZA, Claudio Ramiro",MENDOZA, Claudio Ramiro,-,A.R.I,Capital Federal,84,12,1,14,-
A51083,https://votaciones.hcdn.gob.ar/diputado/1658,"MENDOZA, Josefina",MENDOZA, Josefina,En actividad,Unión Cívica Radical,Buenos Aires,136,69,-,35,-
G196,https://votaciones.hcdn.gob.ar/diputado/1380,"MENDOZA, Martín",MENDOZA, Martín,-,A.R.I,Capital Federal,41,19,7,44,-
A50679,https://votaciones.hcdn.gob.ar/diputado/577,"MENDOZA, Mayra Soledad",MENDOZA, Mayra Soledad,-,Frente para la Victoria - PJ,Buenos Aires,562,162,9,196,-
A4801,https://votaciones.hcdn.gob.ar/diputado/370,"MENDOZA, Sandra Marcela",MENDOZA, Sandra Marcela,-,Frente para la Victoria - PJ,Chaco,449,71,2,294,-
G98,https://votaciones.hcdn.gob.ar/diputado/1282,"MENEGHINI, Javier Revnaldo",MENEGHINI, Javier Revnaldo,-,Concertación FORJA,Capital Federal,17,22,2,70,-
G276,https://votaciones.hcdn.gob.ar/diputado/1460,"MENEM, Carlos Omar",MENEM, Carlos Omar,-,Justicialista,La Rioja,101,25,1,37,-
A2186,https://votaciones.hcdn.gob.ar/diputado/966,"MENEM, Eduardo Adrián",MENEM, Eduardo Adrián,-,Justicialista Nacional,La Rioja,225,99,32,507,-
A51072,https://votaciones.hcdn.gob.ar/diputado/1647,"MENNA, Gustavo",MENNA, Gustavo,En actividad,Unión Cívica Radical,Chubut,149,86,-,5,-
A4773,https://votaciones.hcdn.gob.ar/diputado/283,"MERA, Dalmacio",MERA, Dalmacio,-,Frente para la Victoria - PJ,Catamarca,46,21,1,32,-
G277,https://votaciones.hcdn.gob.ar/diputado/1461,"MERCADER, Martha Evelina",MERCADER, Martha Evelina,-,Unión Cívica Radical,Capital Federal,55,70,1,38,-
A50916,https://votaciones.hcdn.gob.ar/diputado/540,"MERCADO, Verónica Elizabeth",MERCADO, Verónica Elizabeth,-,Frente para la Victoria - PJ,Catamarca,260,146,9,105,-
G273,https://votaciones.hcdn.gob.ar/diputado/1457,"MERCADO LUNA, Ricardo Gastón",MERCADO LUNA, Ricardo Gastón,-,Unión Cívica Radical,La Rioja,52,37,1,74,-
A4645,https://votaciones.hcdn.gob.ar/diputado/539,"MERCHAN, Paula Cecilia",MERCHAN, Paula Cecilia,-,Libres del Sur,Córdoba,221,31,16,98,-
A4373,https://votaciones.hcdn.gob.ar/diputado/967,"MERINO, Raul Guillermo",MERINO, Raul Guillermo,-,Partido Nuevo Contra la Corrupción,Córdoba,601,34,16,47,-
A4634,https://votaciones.hcdn.gob.ar/diputado/40,"MERLO, Mario Raúl",MERLO, Mario Raúl,-,Peronismo Federal,San Luis,157,60,14,135,-
A3781,https://votaciones.hcdn.gob.ar/diputado/968,"MERLO de RUIZ, María Celestina",MERLO de RUIZ, María Celestina,-,Justicialista,San Luis,33,25,-,59,-
A50824,https://votaciones.hcdn.gob.ar/diputado/325,"MESTRE, Diego Matías",MESTRE, Diego Matías,En actividad,Unión Cívica Radical,Córdoba,436,178,14,103,-
A50750,https://votaciones.hcdn.gob.ar/diputado/144,"METAZA, Mario Alfredo",METAZA, Mario Alfredo,-,Frente para la Victoria - PJ,Santa Cruz,393,8,-,8,-
A4003,https://votaciones.hcdn.gob.ar/diputado/969,"MEZA, Martha Elizabeth",MEZA, Martha Elizabeth,-,Justicialista,Formosa,25,27,2,69,-
G99,https://votaciones.hcdn.gob.ar/diputado/1283,"MICHELLI, Marco Aurelio",MICHELLI, Marco Aurelio,-,Conservador Popular,Capital Federal,68,17,-,26,-
A4749,https://votaciones.hcdn.gob.ar/diputado/511,"MICHETTI, Marta Gabriela",MICHETTI, Marta Gabriela,-,Unión PRO,C.A.B.A.,81,69,5,170,-
G43,https://votaciones.hcdn.gob.ar/diputado/1227,"MICHITTE, Salomón Antonio",MICHITTE, Salomón Antonio,-,Unidad Bonaerense,,67,9,1,34,-
G274,https://votaciones.hcdn.gob.ar/diputado/1458,"MIGLIOZZI, Julio Alberto",MIGLIOZZI, Julio Alberto,-,Justicialista,Buenos Aires,108,22,2,32,-
A3729,https://votaciones.hcdn.gob.ar/diputado/970,"MILESI, Marta Silvia",MILESI, Marta Silvia,-,Unión Cívica Radical,Rio Negro,90,21,2,52,-
A3447,https://votaciones.hcdn.gob.ar/diputado/971,"MILLET, Juan Carlos",MILLET, Juan Carlos,-,Unión Cívica Radical,Santa Fe,75,28,2,60,-
A4769,https://votaciones.hcdn.gob.ar/diputado/250,"MILMAN, Gerardo Fabián",MILMAN, Gerardo Fabián,-,GEN,Buenos Aires,131,68,7,119,-
A4123,https://votaciones.hcdn.gob.ar/diputado/972,"MINGUEZ, Juan Jesús",MINGUEZ, Juan Jesús,-,Unión Cívica Radical,San Juan,87,110,6,10,-
A4124,https://votaciones.hcdn.gob.ar/diputado/973,"MIRABILE, José Arnaldo",MIRABILE, José Arnaldo,-,Frente del Movimiento Popular,San Luis,26,40,5,142,-
A2120,https://votaciones.hcdn.gob.ar/diputado/974,"MIRALLES de ROMERO, Norma",MIRALLES de ROMERO, Norma,-,Justicialista,Neuquén,141,59,3,78,-
A50952,https://votaciones.hcdn.gob.ar/diputado/200,"MIRANDA, Pedro Rubén",MIRANDA, Pedro Rubén,-,Justicialista,Mendoza,403,37,9,71,-
A50764,https://votaciones.hcdn.gob.ar/diputado/358,"MIRKIN, Beatriz Graciela",MIRKIN, Beatriz Graciela,-,Frente para la Victoria - PJ,Tucumán,108,2,-,9,-
A4161,https://votaciones.hcdn.gob.ar/diputado/975,"MOISES, Julio Carlos",MOISES, Julio Carlos,-,Justicialista,Jujuy,48,21,1,11,-
A51105,https://votaciones.hcdn.gob.ar/diputado/1679,"MOISÉS, María Carolina",MOISÉS, María Carolina,En actividad,Frente de Todos,Jujuy,524,54,21,473,-
G197,https://votaciones.hcdn.gob.ar/diputado/1381,"MOLARDO, Elvio Francisco",MOLARDO, Elvio Francisco,-,A.R.I,Capital Federal,36,14,-,61,-
A4833,https://votaciones.hcdn.gob.ar/diputado/136,"MOLAS, Pedro Omar",MOLAS, Pedro Omar,-,Fte.Cívico y Social de Catamarca UCR,Catamarca,102,72,9,142,-
A50949,https://votaciones.hcdn.gob.ar/diputado/548,"MOLINA, Karina Alejandra",MOLINA, Karina Alejandra,-,PRO,La Rioja,346,81,3,90,-
A4053,https://votaciones.hcdn.gob.ar/diputado/977,"MOLINARI ROMERO, Luis",MOLINARI ROMERO, Luis,-,Unión Cívica Radical,Córdoba,71,60,10,72,-
G100,https://votaciones.hcdn.gob.ar/diputado/1284,"MOLINAS, Ricardo Francisco",MOLINAS, Ricardo Francisco,-,AL. H. T. E. (Socialista),Capital Federal,34,44,-,33,-
A51091,https://votaciones.hcdn.gob.ar/diputado/1665,"MONALDI, Osmar",MONALDI, Osmar,En actividad,PRO,Jujuy,109,80,-,51,-
A4432,https://votaciones.hcdn.gob.ar/diputado/978,"MONAYAR, Ana María Cármen",MONAYAR, Ana María Cármen,-,Frente para la Victoria - PJ,Córdoba,488,33,4,67,-
G333,https://votaciones.hcdn.gob.ar/diputado/1520,"MONDELO, Lidia Elizabeth",MONDELO, Lidia Elizabeth,-,Justicialista,Santa Cruz,55,18,4,23,-
G334,https://votaciones.hcdn.gob.ar/diputado/1521,"MONDINO, Eduardo René",MONDINO, Eduardo René,-,Justicialista,Córdoba,62,23,5,10,-
A50942,https://votaciones.hcdn.gob.ar/diputado/266,"MONFORT, Marcelo Alejandro",MONFORT, Marcelo Alejandro,-,Unión Cívica Radical,Entre Ríos,380,92,8,40,-
A50697,https://votaciones.hcdn.gob.ar/diputado/277,"MONGELO, José Ricardo",MONGELO, José Ricardo,-,Frente para la Victoria - PJ,Chaco,886,33,19,169,-
A4125,https://votaciones.hcdn.gob.ar/diputado/980,"MONTEAGUDO, María Lucrecia",MONTEAGUDO, María Lucrecia,-,Partido Intransigente,Buenos Aires,31,102,15,65,-
A51053,https://votaciones.hcdn.gob.ar/diputado/1631,"MONTENEGRO, Guillermo Tristán",MONTENEGRO, Guillermo Tristán,-,PRO,Buenos Aires,121,31,-,61,-
A4375,https://votaciones.hcdn.gob.ar/diputado/981,"MONTENEGRO, Olinda",MONTENEGRO, Olinda,-,Unión Cívica Radical,Chaco,231,161,13,293,-
A4599,https://votaciones.hcdn.gob.ar/diputado/982,"MONTERO, Laura Gisela",MONTERO, Laura Gisela,-,Consenso Federal,Mendoza,107,51,10,88,-
G198,https://votaciones.hcdn.gob.ar/diputado/1382,"MONTEVERDE, Carlos Roberto",MONTEVERDE, Carlos Roberto,-,A.R.I,Capital Federal,8,1,-,5,-
A4376,https://votaciones.hcdn.gob.ar/diputado/983,"MONTI, Lucrecia Etelvina",MONTI, Lucrecia Etelvina,-,Justicialista Nacional,C.A.B.A.,380,34,14,270,-
G275,https://votaciones.hcdn.gob.ar/diputado/1459,"MONTIEL, Sergio Alberto",MONTIEL, Sergio Alberto,-,Unión Cívica Radical,Entre Ríos,41,43,3,77,-
A51238,https://votaciones.hcdn.gob.ar/diputado/1812,"MONTOTO, María Luisa",MONTOTO, María Luisa,En actividad,Frente de Todos,Santiago del Estero,27,-,-,-,-
A2563,https://votaciones.hcdn.gob.ar/diputado/984,"MONTOYA, Fernando Ramón",MONTOYA, Fernando Ramón,-,Unión Cívica Radical,Córdoba,71,61,9,189,-
A4377,https://votaciones.hcdn.gob.ar/diputado/56,"MONTOYA, Jorge Luciano",MONTOYA, Jorge Luciano,-,Nucleo Unidad Peronista,Córdoba,243,37,4,309,-
A50901,https://votaciones.hcdn.gob.ar/diputado/240,"MONZÓ, Emilio",MONZÓ, Emilio,-,PRO,Buenos Aires,1,-,-,6,513
A51093,https://votaciones.hcdn.gob.ar/diputado/1667,"MORALES, Flavia",MORALES, Flavia,En actividad,Frente de la Concordia Misionero,Misiones,143,14,4,79,-
A51007,https://votaciones.hcdn.gob.ar/diputado/588,"MORALES, Mariana Elizabet",MORALES, Mariana Elizabet,-,Federal Unidos por una Nueva Argentina,Santiago del Estero,333,23,9,155,-
A4126,https://votaciones.hcdn.gob.ar/diputado/985,"MORALES, Nélida Beatriz",MORALES, Nélida Beatriz,-,Frente del Movimiento Popular,Buenos Aires,55,51,12,95,-
A51179,https://votaciones.hcdn.gob.ar/diputado/1759,"MORALES GORLERI, Victoria",MORALES GORLERI, Victoria,En actividad,PRO,C.A.B.A.,2,25,-,-,-
A4687,https://votaciones.hcdn.gob.ar/diputado/377,"MORAN, Juan Carlos",MORAN, Juan Carlos,-,Coalición Cívica - ARI - UNEN,Buenos Aires,150,89,27,100,-
A4490,https://votaciones.hcdn.gob.ar/diputado/986,"MORANDINI, Norma Elena",MORANDINI, Norma Elena,-,Memoria y Democracia,Córdoba,331,93,112,296,-
A4615,https://votaciones.hcdn.gob.ar/diputado/202,"MORANTE, Antonio Arnaldo María",MORANTE, Antonio Arnaldo María,-,Frente para la Victoria - PJ,Chaco,292,29,2,43,-
A4304,https://votaciones.hcdn.gob.ar/diputado/987,"MORAY, Hector Luis",MORAY, Hector Luis,-,Frente Partido Nuevo,Corrientes,13,-,1,18,-
A50898,https://votaciones.hcdn.gob.ar/diputado/562,"MOREAU, Cecilia",MOREAU, Cecilia,En actividad,Frente de Todos,Buenos Aires,357,39,12,139,-
A51098,https://votaciones.hcdn.gob.ar/diputado/1672,"MOREAU, Leopoldo Raúl Guido",MOREAU, Leopoldo Raúl Guido,En actividad,Frente de Todos,Buenos Aires,220,147,13,184,-
A4632,https://votaciones.hcdn.gob.ar/diputado/46,"MOREJON, Manuel Amor",MOREJON, Manuel Amor,-,Peronista,Chubut,274,16,6,70,-
G268,https://votaciones.hcdn.gob.ar/diputado/1452,"MORELLO, Emilio Pedro",MORELLO, Emilio Pedro,-,MODIN,Buenos Aires,29,35,3,97,-
A4448,https://votaciones.hcdn.gob.ar/diputado/14,"MORENO, Carlos Julio",MORENO, Carlos Julio,-,Frente para la Victoria - PJ,Buenos Aires,1233,177,18,220,-
A3444,https://votaciones.hcdn.gob.ar/diputado/989,"MORENO RAMIREZ, Arturo Jorge",MORENO RAMIREZ, Arturo Jorge,-,Desarrollo y Justicia,San Juan,22,45,7,43,-
A51140,https://votaciones.hcdn.gob.ar/diputado/1723,"MORETTI, Jose",MORETTI, Jose,-,Federal Unidos por una Nueva Argentina,La Rioja,40,2,2,1,-
A4586,https://votaciones.hcdn.gob.ar/diputado/990,"MORGADO, Claudio Marcelo",MORGADO, Claudio Marcelo,-,Partido de la Concertación - FORJA,C.A.B.A.,278,15,14,27,-
A4548,https://votaciones.hcdn.gob.ar/diputado/991,"MORINI, Pedro Juan",MORINI, Pedro Juan,-,Unión Cívica Radical,Santa Fe,431,198,21,182,-
A51104,https://votaciones.hcdn.gob.ar/diputado/1678,"MOSQUEDA, Juan",MOSQUEDA, Juan,En actividad,Frente de Todos,Chaco,98,9,1,132,-
G335,https://votaciones.hcdn.gob.ar/diputado/1522,"MOSSELLO de BENZO, María",MOSSELLO de BENZO, María,-,Justicialista,Santa Fe,60,18,7,15,-
A3775,https://votaciones.hcdn.gob.ar/diputado/992,"MOSSO, Ana Maria",MOSSO, Ana Maria,-,Justicialista,Mendoza,43,43,9,22,-
G381,https://votaciones.hcdn.gob.ar/diputado/1568,"MOTHE, Felix Arturo",MOTHE, Felix Arturo,-,Unión Cívica Radical,Tucumán,29,21,1,49,-
A4782,https://votaciones.hcdn.gob.ar/diputado/6,"MOUILLERON, Roberto Mario",MOUILLERON, Roberto Mario,-,Frente Renovador,Buenos Aires,183,68,12,62,-
A51243,https://votaciones.hcdn.gob.ar/diputado/1814,"MOUNIER, Patricia Monica",MOUNIER, Patricia Monica,En actividad,Frente de Todos,Santa Fe,27,-,-,-,-
G199,https://votaciones.hcdn.gob.ar/diputado/1383,"MOURE, Juan Manuel",MOURE, Juan Manuel,-,A.R.I,Capital Federal,3,-,-,11,-
A2116,https://votaciones.hcdn.gob.ar/diputado/993,"MOURIÑO, Javier",MOURIÑO, Javier,-,Justicialista,C.A.B.A.,45,36,-,36,-
A50677,https://votaciones.hcdn.gob.ar/diputado/337,"MOYANO, Juan Facundo",MOYANO, Juan Facundo,En actividad,Frente de Todos,Buenos Aires,556,120,17,263,-
A2316,https://votaciones.hcdn.gob.ar/diputado/994,"MUKDISE, Miguel Roberto Daives",MUKDISE, Miguel Roberto Daives,-,Unión Cívica Radical,Santiago del Estero,99,31,3,32,-
A50717,https://votaciones.hcdn.gob.ar/diputado/25,"MULLER, Edgar Raúl",MULLER, Edgar Raúl,-,Compromiso Federal,Córdoba,76,69,11,253,-
A50776,https://votaciones.hcdn.gob.ar/diputado/392,"MULLER, Mabel Hilda",MULLER, Mabel Hilda,-,Frente Renovador,Buenos Aires,851,143,18,326,-
G200,https://votaciones.hcdn.gob.ar/diputado/1384,"MUNIAGURRIA, Marcelo Julio",MUNIAGURRIA, Marcelo Julio,-,A.R.I,Capital Federal,71,9,3,28,-
G201,https://votaciones.hcdn.gob.ar/diputado/1385,"MUÑOZ, Marcelo Bernardo",MUÑOZ, Marcelo Bernardo,-,A.R.I,Capital Federal,20,25,7,59,-
A51121,https://votaciones.hcdn.gob.ar/diputado/1695,"MUÑOZ, Rosa Rosario",MUÑOZ, Rosa Rosario,En actividad,Frente de Todos,Chubut,177,25,12,26,-
G278,https://votaciones.hcdn.gob.ar/diputado/1462,"MURIEL, Nestor Jorge",MURIEL, Nestor Jorge,-,Movimiento Popular Fueguino,Tierra del Fuego,49,17,3,95,-
A4128,https://votaciones.hcdn.gob.ar/diputado/996,"MUSSA, Laura Cristina",MUSSA, Laura Cristina,-,A.R.I,C.A.B.A.,74,108,21,110,-
G304,https://votaciones.hcdn.gob.ar/diputado/1491,"MUSSI, Juan José",MUSSI, Juan José,-,Justicialista,Buenos Aires,-,-,-,25,-
G44,https://votaciones.hcdn.gob.ar/diputado/1228,"NACUL, Miguel Camel",NACUL, Miguel Camel,-,Mov. Azul y Blanco,,70,10,-,31,-
A4567,https://votaciones.hcdn.gob.ar/diputado/997,"NAIM, Lidia Lucía",NAIM, Lidia Lucía,-,Solidaridad e Igualdad (SI),Buenos Aires,263,99,23,269,-
A51060,https://votaciones.hcdn.gob.ar/diputado/1637,"NAJUL, Claudia Inés",NAJUL, Claudia Inés,En actividad,Unión Cívica Radical,Mendoza,149,85,1,5,-
A50963,https://votaciones.hcdn.gob.ar/diputado/319,"NANNI, Miguel",NANNI, Miguel,En actividad,Unión Cívica Radical,Salta,366,93,3,85,-
A4129,https://votaciones.hcdn.gob.ar/diputado/998,"NARDUCCI, Alicia Isabel",NARDUCCI, Alicia Isabel,-,Justicialista,Córdoba,147,19,1,46,-
A1186,https://votaciones.hcdn.gob.ar/diputado/999,"NATALE, Alberto Adolfo",NATALE, Alberto Adolfo,-,Demócrata Progresista,Santa Fe,137,152,62,156,1
A50705,https://votaciones.hcdn.gob.ar/diputado/466,"NAVARRO, Graciela",NAVARRO, Graciela,En actividad,Frente de Todos,Santiago del Estero,662,42,4,248,-
A50937,https://votaciones.hcdn.gob.ar/diputado/459,"NAZARIO, Adriana Mónica",NAZARIO, Adriana Mónica,-,Córdoba Federal,Córdoba,315,26,13,166,-
A4798,https://votaciones.hcdn.gob.ar/diputado/393,"NEBREDA, Carmen Rosa",NEBREDA, Carmen Rosa,-,Frente para la Victoria - PJ,Córdoba,269,25,2,29,-
A51059,https://votaciones.hcdn.gob.ar/diputado/1617,"NEDER, Estela Mary del Rosario",NEDER, Estela Mary del Rosario,En actividad,Frente de Todos,Santiago del Estero,210,21,1,48,-
G279,https://votaciones.hcdn.gob.ar/diputado/1463,"NEDER, Jorge Humberto",NEDER, Jorge Humberto,-,Unión Cívica Radical,Córdoba,63,44,2,55,-
A50713,https://votaciones.hcdn.gob.ar/diputado/101,"NEGRI, Mario Raúl",NEGRI, Mario Raúl,En actividad,Unión Cívica Radical,Córdoba,753,425,53,704,-
A2315,https://votaciones.hcdn.gob.ar/diputado/1001,"NEME-SCHEIJ, Alfredo",NEME-SCHEIJ, Alfredo,-,Unión Cívica Radical,Tucumán,59,19,1,38,-
A4378,https://votaciones.hcdn.gob.ar/diputado/1002,"NEMIROVSCI, Osvaldo Mario",NEMIROVSCI, Osvaldo Mario,-,Frente para la Victoria - PJ,Rio Negro,523,35,6,134,-
A4130,https://votaciones.hcdn.gob.ar/diputado/1003,"NERI, Aldo",NERI, Aldo,-,Unión Cívica Radical,C.A.B.A.,73,87,7,46,-
G202,https://votaciones.hcdn.gob.ar/diputado/1386,"NICKISCH, Hugo Victor",NICKISCH, Hugo Victor,-,A.R.I,Capital Federal,6,1,-,7,-
A2105,https://votaciones.hcdn.gob.ar/diputado/1004,"NICOTRA, Norberto Reynaldo",NICOTRA, Norberto Reynaldo,-,Justicialista,Santa Fe,45,37,3,32,-
A3486,https://votaciones.hcdn.gob.ar/diputado/1005,"NIETO BRIZUELA, Benjamín Ricardo",NIETO BRIZUELA, Benjamín Ricardo,-,Unión Cívica Radical,La Rioja,105,37,3,20,-
A3791,https://votaciones.hcdn.gob.ar/diputado/1006,"NIEVA, Alejandro Mario",NIEVA, Alejandro Mario,-,Unión Cívica Radical,Jujuy,496,320,21,380,-
G203,https://votaciones.hcdn.gob.ar/diputado/1387,"NIÑO, Jorge",NIÑO, Jorge,-,A.R.I,Capital Federal,54,9,-,48,-
A2535,https://votaciones.hcdn.gob.ar/diputado/1007,"NOFAL, Beatriz",NOFAL, Beatriz,-,Unión Cívica Radical,C.A.B.A.,52,18,8,6,-
G101,https://votaciones.hcdn.gob.ar/diputado/1285,"NOVAU, Pedro José",NOVAU, Pedro José,-,Coalición Cívica,Capital Federal,43,41,2,25,-
A50973,https://votaciones.hcdn.gob.ar/diputado/309,"NUÑEZ, José Carlos",NUÑEZ, José Carlos,En actividad,PRO,Santa Fe,373,128,4,42,-
G382,https://votaciones.hcdn.gob.ar/diputado/1569,"OBARRIO, Luis Manuel",OBARRIO, Luis Manuel,-,Justicialista,Buenos Aires,61,19,-,20,-
A51231,https://votaciones.hcdn.gob.ar/diputado/1806,"OBEID, Alejandra del Huerto",OBEID, Alejandra del Huerto,En actividad,Frente de Todos,Santa Fe,27,-,-,-,-
A3780,https://votaciones.hcdn.gob.ar/diputado/68,"OBEID, Jorge Alberto",OBEID, Jorge Alberto,-,Frente para la Victoria - PJ,Santa Fe,226,84,16,205,-
